20.7,0.0 
19.5,0.0 
18.0,0.0 
22.1,0.0 
28.4,0.0 
29.9,0.0 
27.9,0.0 
23.6,0.0 
22.5,0.0 
20.6,0.0 
18.8,0.0 
22.4,0.0 
27.5,0.0 
30.8,0.0 
29.8,0.0 
26.4,0.0 
24.7,0.0 
24.0,0.0 
22.4,0.0 
25.1,0.0 
25.1,0.0 
24.8,0.1 
26.7,1.1 
21.8,2.0 
19.0,1.0 
19.8,0.9 
19.1,0.1 
23.2,0.0 
26.7,0.0 
29.1,0.0 
27.7,3.9 
23.5,2.8 
22.2,0.5 
21.1,0.0 
20.7,0.0 
25.8,0.0 
29.7,0.0 
30.0,0.2 
26.9,0.5 
22.6,0.1
